Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Calisthenics duration (ms)
13:30:00.000+05:30,13:45:00.000+05:30,,16.908854166666668,,,,,,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,16.908854166666668,,,,,,,18,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,16.908854166666664,,,,,,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,16.908854166666664,6.822477340698242,,,,,,32,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,16.908854166666668,,,,,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,16.908854166666668,,,,,,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,16.908854166666668,,,,,,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,1,16.908854166666668,21.578296075866874,,,0.34112386093583635,0.34112386093583635,0.34112386093583635,42,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,16.908854166666668,13.898586858703437,,,,,,20,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,16.908854166666664,,,,,,,12,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,16.908854166666668,,,,,,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,16.908854166666668,17.056194305419922,,,0.284269905090332,0.284269905090332,0.284269905090332,25,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,16.908854166666668,,,,,,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,16.908854166666668,,,,,,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,16.908854166666668,,,,,,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,5,16.908854166666668,125.52577781677246,,,0.6337739448053596,1.1904156529830958,0.34112385404706946,200,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,16.908854166666664,12.2804594039917,,,0.36519717232091725,0.36519717232091725,0.36519717232091725,56,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,16.908854166666664,,,,,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,16.908854166666664,,,,,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,16.908854166666664,,,,,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,16.908854166666664,,,,,,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,16.908854166666664,,,,,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,16.908854166666664,,,,,,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,16.908854166666664,17.056194305419922,,,0.284269905090332,0.284269905090332,0.284269905090332,25,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,16.908854166666668,,,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,16.908854166666668,,,,,,,,,,,
