Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms)
21:15:00.000+05:30,21:30:00.000+05:30,2,16.505207587849288,43.3781623840332,,,0.33367812633514404,0.33367812633514404,0.33367812633514404,65,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,16.505207587849288,,,,,,,17,,,,
21:45:00.000+05:30,22:00:00.000+05:30,1,16.505206980010602,27.660356521606445,,,0.3336781859397888,0.3336781859397888,0.3336781859397888,41,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,16.50520683787302,,,,,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,16.50520683787302,19.353334426879883,,,0.3225555419921875,0.3225555419921875,0.3225555419921875,29,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,16.50520683787302,28.028966903686523,,,0.3336781859397888,0.3336781859397888,0.3336781859397888,42,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,16.50520683787302,,,,,,,9,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,16.505207633170205,,,,,,,2,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,16.505207643018473,,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,16.505207643018473,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,16.505207643018473,,,,,,,,,,,
