Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms),Running duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,17.11718712747097,6.447718095331106,,,,,,9,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,17.11718712747097,9.926228382723519,,,0.27289910796757705,0.27289910796757705,0.27289910796757705,15,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,17.11718712747097,15.009450938216737,,,0.2501575156369456,0.2501575156369456,0.2501575156369456,22,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,1,17.11718712747097,56.62656490327224,,,0.33851938634192125,0.34112387152443885,0.3359149011594036,64,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,3,26.789399183873982,149.73359552750833,,,1.108172237872749,1.3654913897287144,0.3838191805683887,226,,,,163681,
10:15:00.000+05:30,10:30:00.000+05:30,,17.11718712747097,18.42068978781145,,,0.48140350730996234,0.48140350730996234,0.48140350730996234,37,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,1,21.161385494340987,67.88594771809129,,,0.8586115959305586,1.3655662474564576,0.35165694440465944,91,,,,68439,
10:45:00.000+05:30,11:00:00.000+05:30,15,70.3,1319.0510057109148,15.0,15,1.4690133597620574,1.5277472268320307,1.2934489696446159,1699,,,,900000,
11:00:00.000+05:30,11:15:00.000+05:30,8,29.388175725578197,427.48540717639594,2.0,2,1.0580863658484763,1.642030466315176,0.3411238733157764,621,,,,207659,
11:15:00.000+05:30,11:30:00.000+05:30,2,17.11718712747097,56.62656490327224,,,0.6250744117405335,0.9090249346403639,0.3411238888407031,115,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,,17.11718712747097,,,,,,,13,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,17.11718712747097,,,,,,,14,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,1,17.11718712747097,68.22477699189426,,,0.3636528725466485,0.9000379055635467,0.2956407002982085,122,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,5,20.08691539827299,197.66369349833647,,,0.8681921380789364,1.3672282052006852,0.34112385191655553,294,,,,50256,
13:30:00.000+05:30,13:45:00.000+05:30,,17.11718712747097,,,,,,,1,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,2,17.11718712747097,75.04725469108371,,,0.41145570242076734,0.48178751385946217,0.34112389098207246,130,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,17.11718712747097,17.73844201789251,,,0.2956407002982085,0.2956407002982085,0.2956407002982085,43,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,17.11718712747097,,,,,,,10,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,17.11718712747097,,,,,,,10,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,5,20.367897926282854,160.95385489358378,,,0.44200324348938097,1.1992459834954619,0.2615283118022613,254,,,,55011,
15:15:00.000+05:30,15:30:00.000+05:30,,17.11718712747097,,,,,,,12,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,1,17.11718712747097,27.972158566676647,,,0.3411238721798063,0.3411238721798063,0.3411238721798063,41,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,17.11718712747097,,,,,,,16,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,12,41.87630443156493,621.1190218579604,2.0,2,1.08165921397452,2.2451565703015244,0.3411238655533137,850,,,,63200,155567
16:15:00.000+05:30,16:30:00.000+05:30,1,18.483070424545257,26.537977724372652,,,,,,49,,,,23114,
16:30:00.000+05:30,16:45:00.000+05:30,,17.11718712747097,,,,,,,27,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,17.11718712747097,,,,,,,10,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,17.11718712747097,7.851711206321764,,,,,,12,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,17.11718712747097,18.387909157529258,,,0.3411238690817058,0.3411238690817058,0.3411238690817058,36,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,7,19.626771024729543,235.4694729624969,,,0.7099352138822848,1.312184597198644,0.3106637190876836,360,,,,42470,
17:45:00.000+05:30,18:00:00.000+05:30,3,35.30765916634789,149.41381374191735,,,0.32649234686645345,0.393372443758462,0.25348818656864314,246,,,,307833,
18:00:00.000+05:30,18:15:00.000+05:30,8,23.829157174068474,384.73226106065715,1.0,1,0.9151993208193167,1.5423080297806324,0.3411238588615357,535,,,,113586,
18:15:00.000+05:30,18:30:00.000+05:30,8,59.34125564474671,645.01704688208,5.0,5,0.9869331857761406,1.9006041395409137,0.3411238631275441,829,,,,247279,204309
18:30:00.000+05:30,18:45:00.000+05:30,13,78.89400483621507,1122.4317637236193,10.0,10,1.4752730206211162,1.8013481083265732,0.30705682377570714,1405,,,,307470,322668
18:45:00.000+05:30,19:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,1,17.11718712747097,52.533078283758584,,,0.32952716051605196,0.39576440288837683,0.2501575156369456,77,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,3,22.263901585128025,158.72244153564841,1.0,1,0.8441123088721298,1.347100748662554,0.3411238690817058,231,,,,87097,
20:45:00.000+05:30,21:00:00.000+05:30,14,60.19760258104307,1013.4873080765154,8.0,8,1.0998246694160247,1.5138245191357649,0.26783778047562734,1363,,,,729040,
