Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,17.117187127470974,19.102937557730392,,,0.3183822926288399,0.3183822926288399,0.3183822926288399,44,,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,14,59.031980160654356,1103.9770743176525,10.0,10,1.3354948256203776,1.6829195022535797,0.3411238793254253,1415,,,,,709314,
07:00:00.000+05:30,07:15:00.000+05:30,,18.90271143164468,12.556869095734355,,,0.41557019776722115,0.41557019776722115,0.41557019776722115,,,,,,30216,
07:15:00.000+05:30,07:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,7,32.89906866336535,322.8234211004454,1.0,1,1.0709950000902,1.535672827007135,0.3307225866724799,442,,,,,267073,
08:45:00.000+05:30,09:00:00.000+05:30,4,28.8898527689626,151.6261727556651,,,0.520266944262723,0.707175882877158,0.30701149646352416,232,,,,,199226,
09:00:00.000+05:30,09:15:00.000+05:30,5,17.11718712747097,163.27065008255684,,,0.42830078905776664,1.1529928940037835,0.28426990413289277,269,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,1,17.11718712747097,55.319572950739115,,,0.32222038751536164,0.931189011107529,0.2615283118022613,87,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,4,24.29750459637031,87.32771454962466,1.0,1,0.5392445725273003,0.6597111290854815,0.41877801596911923,157,,,,113607,,
09:45:00.000+05:30,10:00:00.000+05:30,15,74.0,,15.0,15,,,,,,,,900000,,
10:00:00.000+05:30,10:15:00.000+05:30,15,74.0,,15.0,15,,,,,,,,900000,,
10:15:00.000+05:30,10:30:00.000+05:30,15,74.0,,15.0,15,,,,,,,,900000,,
10:30:00.000+05:30,10:45:00.000+05:30,3,22.916818145276633,95.51468778865197,,,0.3411238902520602,0.3411238932763967,0.3411238872277237,156,,,,8664,88879,
10:45:00.000+05:30,11:00:00.000+05:30,,24.133891089815236,38.205875115460785,,,0.3126968917291591,0.3411238793254253,0.28426990413289277,56,,,,,118742,
11:00:00.000+05:30,11:15:00.000+05:30,2,17.11718712747097,71.09669798793468,,,0.6261082988429829,0.9815822077993434,0.34112385585023564,150,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,5,17.11718712747097,155.36082217364253,,,0.546402846528216,1.043760096840402,0.3411238690817058,244,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,5,17.11718712747097,145.14348169115132,,,0.49389640929883866,0.7235210702822826,0.34112389098207246,223,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,4,17.11718712747097,107.9704409487764,,,0.449076953332346,0.5565381752502774,0.3411238663791075,158,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,1,17.11718712747097,98.27080913054198,,,0.341123884576287,0.3411238882548568,0.3411238808977172,141,,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,7,17.11718712747097,248.61274497060552,,,0.5077051803468305,1.2962083290225312,0.32277196142631315,358,,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,5,17.11718712747097,163.5881676193221,,,0.3975386516522379,1.2493962176788942,0.34112385191655553,251,,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,3,17.11718712747097,188.3869230849583,1.0,1,1.0634714987598524,1.5936455204536633,0.3411238757670806,254,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,13,54.834124857072446,827.1733227576324,7.0,7,1.0734508987482556,1.568190608247234,0.28426990413289277,1102,,,,,496000,62208
14:15:00.000+05:30,14:30:00.000+05:30,8,40.850689799289725,566.7580160808809,4.0,4,1.3125657334154643,1.6869403785572703,0.3411238777818511,738,,,,,397948,
14:30:00.000+05:30,14:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,1,17.11718712747097,70.2715203016511,,,0.5874038042072336,0.8520847400511581,0.3227228683633092,103,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
